RegistrationID,ItemName,Response
Cand013,Item071,C
Cand013,Item072,B
Cand013,Item073,B
Cand013,Item074,C
Cand013,Item075,C
Cand013,Item076,A
Cand013,Item077,A
Cand013,Item078,B
Cand013,Item079,C
Cand013,Item080,D
Cand013,Item081,A
Cand013,Item082,C
Cand013,Item083,B
Cand013,Item084,A
Cand013,Item085,A
Cand013,Item086,D
Cand013,Item087,C
Cand013,Item088,D
Cand013,Item089,C
Cand013,Item090,A
Cand013,Item091,B
Cand013,Item092,A
Cand013,Item093,C
Cand013,Item094,D
Cand013,Item095,B
Cand013,Item096,A
Cand013,Item097,B
Cand013,Item098,C
Cand013,Item099,C
Cand013,Item100,C
Cand014,Item001,B
Cand014,Item002,C
Cand014,Item003,A
Cand014,Item004,A
Cand014,Item005,D
Cand014,Item006,B
Cand014,Item007,B
Cand014,Item008,B
Cand014,Item009,C
Cand014,Item010,B
Cand014,Item011,A
Cand014,Item012,D
Cand014,Item013,B
Cand014,Item014,A
Cand014,Item015,D
Cand014,Item016,D
Cand014,Item017,A
Cand014,Item018,B
Cand014,Item019,C
Cand014,Item020,B
Cand014,Item021,B
Cand014,Item022,B
Cand014,Item023,A
Cand014,Item024,A
Cand014,Item025,D
Cand014,Item026,C
Cand014,Item027,C
Cand014,Item028,C
Cand014,Item029,D
Cand014,Item030,C
Cand014,Item031,D
Cand014,Item032,D
Cand014,Item033,C
Cand014,Item034,B
Cand014,Item035,D
Cand014,Item036,D
Cand014,Item037,A
Cand014,Item038,C
Cand014,Item039,A
Cand014,Item040,B
Cand014,Item041,B
Cand014,Item042,B
Cand014,Item043,B
Cand014,Item044,D
Cand014,Item045,B
Cand014,Item046,C
Cand014,Item047,D
Cand014,Item048,D
Cand014,Item049,D
Cand014,Item050,C
Cand014,Item051,A
Cand014,Item052,C
Cand014,Item053,A
Cand014,Item054,A
Cand014,Item055,C
Cand014,Item056,B
Cand014,Item057,D
Cand014,Item058,D
Cand014,Item059,B
Cand014,Item060,A
Cand014,Item061,B
Cand014,Item062,D
Cand014,Item063,B
Cand014,Item064,C
Cand014,Item065,B
Cand014,Item066,B
Cand014,Item067,C
Cand014,Item068,B
Cand014,Item069,D
Cand014,Item070,C
Cand014,Item071,A
Cand014,Item072,B
Cand014,Item073,A
Cand014,Item074,C
Cand014,Item075,C
Cand014,Item076,A
Cand014,Item077,C
Cand014,Item078,C
Cand014,Item079,A
Cand014,Item080,C
Cand014,Item081,D
Cand014,Item082,D
Cand014,Item083,B
Cand014,Item084,D
Cand014,Item085,A
Cand014,Item086,D
Cand014,Item087,C
Cand014,Item088,D
Cand014,Item089,C
Cand014,Item090,B
Cand014,Item091,C
Cand014,Item092,A
Cand014,Item093,C
Cand014,Item094,D
Cand014,Item095,B
Cand014,Item096,B
Cand014,Item097,B
Cand014,Item098,B
Cand014,Item099,D
Cand014,Item100,D
Cand015,Item001,C
Cand015,Item002,C
Cand015,Item003,A
Cand015,Item004,A
Cand015,Item005,A
Cand015,Item006,B
Cand015,Item007,B
Cand015,Item008,C
Cand015,Item009,D
Cand015,Item010,B
Cand015,Item011,A
Cand015,Item012,D
Cand015,Item013,B
Cand015,Item014,A
Cand015,Item015,D
Cand015,Item016,D
Cand015,Item017,D
Cand015,Item018,C
Cand015,Item019,C
Cand015,Item020,C
Cand015,Item021,B
Cand015,Item022,A
Cand015,Item023,A
Cand015,Item024,A
Cand015,Item025,A
Cand015,Item026,C
Cand015,Item027,A
Cand015,Item028,C
Cand015,Item029,D
Cand015,Item030,C
Cand015,Item031,B
Cand015,Item032,B
Cand015,Item033,A
Cand015,Item034,B
Cand015,Item035,D
Cand015,Item036,D
Cand015,Item037,A
Cand015,Item038,D
Cand015,Item039,A
Cand015,Item040,B
Cand015,Item041,B
Cand015,Item042,C
Cand015,Item043,D
Cand015,Item044,D
Cand015,Item045,B
Cand015,Item046,D
Cand015,Item047,B
Cand015,Item048,D
Cand015,Item049,D
Cand015,Item050,C
Cand015,Item051,B
Cand015,Item052,B
Cand015,Item053,D
Cand015,Item054,C
Cand015,Item055,C
Cand015,Item056,A
Cand015,Item057,D
Cand015,Item058,D
Cand015,Item059,B
Cand015,Item060,B
Cand015,Item061,B
Cand015,Item062,B
Cand015,Item063,C
Cand015,Item064,C
Cand015,Item065,C
Cand015,Item066,B
Cand015,Item067,B
Cand015,Item068,A
Cand015,Item069,D
Cand015,Item070,D
Cand015,Item071,C
Cand015,Item072,B
Cand015,Item073,B
Cand015,Item074,C
Cand015,Item075,A
Cand015,Item076,A
Cand015,Item077,A
Cand015,Item078,C
Cand015,Item079,C
Cand015,Item080,A
Cand015,Item081,A
Cand015,Item082,D
Cand015,Item083,B
Cand015,Item084,C
Cand015,Item085,C
Cand015,Item086,D
Cand015,Item087,C
Cand015,Item088,D
Cand015,Item089,B
Cand015,Item090,D
Cand015,Item091,C
Cand015,Item092,A
Cand015,Item093,C
Cand015,Item094,C
Cand015,Item095,B
Cand015,Item096,A
Cand015,Item097,B
Cand015,Item098,A
Cand015,Item099,C
Cand015,Item100,C
Cand016,Item001,C
Cand016,Item002,C
Cand016,Item003,A
Cand016,Item004,A
Cand016,Item005,B
Cand016,Item006,A
Cand016,Item007,B
Cand016,Item008,C
Cand016,Item009,A
Cand016,Item010,B
Cand016,Item011,B
Cand016,Item012,D
Cand016,Item013,B
Cand016,Item014,A
Cand016,Item015,D
Cand016,Item016,A
Cand016,Item017,D
Cand016,Item018,B
Cand016,Item019,B
Cand016,Item020,C
Cand016,Item021,B
Cand016,Item022,B
Cand016,Item023,A
Cand016,Item024,C
Cand016,Item025,C
Cand016,Item026,C
Cand016,Item027,C
Cand016,Item028,C
Cand016,Item029,D
Cand016,Item030,C
Cand016,Item031,D
Cand016,Item032,D
Cand016,Item033,A
Cand016,Item034,B
Cand016,Item035,A
Cand016,Item036,D
Cand016,Item037,A
Cand016,Item038,D
Cand016,Item039,A
Cand016,Item040,B
Cand016,Item041,C
Cand016,Item042,B
Cand016,Item043,B
Cand016,Item044,D
Cand016,Item045,B
Cand016,Item046,C
Cand016,Item047,D
Cand016,Item048,B
Cand016,Item049,D
Cand016,Item050,C
Cand016,Item051,A
Cand016,Item052,B
Cand016,Item053,A
Cand016,Item054,D
Cand016,Item055,C
Cand016,Item056,A
Cand016,Item057,D
Cand016,Item058,D
Cand016,Item059,A
Cand016,Item060,A
Cand016,Item061,B
Cand016,Item062,D
Cand016,Item063,C
Cand016,Item064,B
Cand016,Item065,B
Cand016,Item066,A
Cand016,Item067,C
Cand016,Item068,D
Cand016,Item069,A
Cand016,Item070,A
Cand016,Item071,D
Cand016,Item072,B
Cand016,Item073,B
Cand016,Item074,B
Cand016,Item075,C
Cand016,Item076,D
Cand016,Item077,D
Cand016,Item078,C
Cand016,Item079,B
Cand016,Item080,B
Cand016,Item081,C
Cand016,Item082,C
Cand016,Item083,B
Cand016,Item084,D
Cand016,Item085,A
Cand016,Item086,D
Cand016,Item087,C
Cand016,Item088,D
Cand016,Item089,B
Cand016,Item090,C
Cand016,Item091,C
Cand016,Item092,A
Cand016,Item093,C
Cand016,Item094,D
Cand016,Item095,C
Cand016,Item096,A
Cand016,Item097,B
Cand016,Item098,A
Cand016,Item099,C
Cand016,Item100,B
Cand017,Item001,B
Cand017,Item002,C
Cand017,Item003,A
Cand017,Item004,A
Cand017,Item005,A
Cand017,Item006,B
Cand017,Item007,C
Cand017,Item008,C
Cand017,Item009,D
Cand017,Item010,B
Cand017,Item011,A
Cand017,Item012,D
Cand017,Item013,B
Cand017,Item014,A
Cand017,Item015,D
Cand017,Item016,D
Cand017,Item017,B
Cand017,Item018,B
Cand017,Item019,A
Cand017,Item020,C
Cand017,Item021,B
Cand017,Item022,B
Cand017,Item023,A
Cand017,Item024,A
Cand017,Item025,A
Cand017,Item026,B
Cand017,Item027,C
Cand017,Item028,B
Cand017,Item029,D
Cand017,Item030,C
Cand017,Item031,D
Cand017,Item032,D
Cand017,Item033,D
Cand017,Item034,B
Cand017,Item035,D
Cand017,Item036,D
Cand017,Item037,A
Cand017,Item038,D
Cand017,Item039,A
Cand017,Item040,B
Cand017,Item041,B
Cand017,Item042,B
Cand017,Item043,B
Cand017,Item044,D
Cand017,Item045,B
Cand017,Item046,B
Cand017,Item047,D
Cand017,Item048,B
Cand017,Item049,D
Cand017,Item050,C
Cand017,Item051,A
Cand017,Item052,C
Cand017,Item053,D
Cand017,Item054,D
Cand017,Item055,C
Cand017,Item056,A
Cand017,Item057,D
Cand017,Item058,D
Cand017,Item059,B
Cand017,Item060,B
Cand017,Item061,B
Cand017,Item062,C
Cand017,Item063,C
Cand017,Item064,C
Cand017,Item065,B
Cand017,Item066,A
Cand017,Item067,C
Cand017,Item068,A
Cand017,Item069,A
Cand017,Item070,A
Cand017,Item071,A
Cand017,Item072,B
Cand017,Item073,C
Cand017,Item074,B
Cand017,Item075,C
Cand017,Item076,C
Cand017,Item077,A
Cand017,Item078,C
Cand017,Item079,A
Cand017,Item080,C
Cand017,Item081,B
Cand017,Item082,D
Cand017,Item083,B
Cand017,Item084,D
Cand017,Item085,A
Cand017,Item086,D
Cand017,Item087,C
Cand017,Item088,C
Cand017,Item089,A
Cand017,Item090,A
Cand017,Item091,C
Cand017,Item092,A
Cand017,Item093,C
Cand017,Item094,A
Cand017,Item095,C
Cand017,Item096,A
Cand017,Item097,B
Cand017,Item098,A
Cand017,Item099,C
Cand017,Item100,B
Cand018,Item001,C
Cand018,Item002,C
Cand018,Item003,C
Cand018,Item004,A
Cand018,Item005,A
Cand018,Item006,A
Cand018,Item007,D
Cand018,Item008,B
Cand018,Item009,D
Cand018,Item010,B
Cand018,Item011,B
Cand018,Item012,C
Cand018,Item013,B
Cand018,Item014,A
Cand018,Item015,D
Cand018,Item016,D
Cand018,Item017,B
Cand018,Item018,B
Cand018,Item019,C
Cand018,Item020,B
Cand018,Item021,C
Cand018,Item022,A
Cand018,Item023,A
Cand018,Item024,D
Cand018,Item025,D
Cand018,Item026,D
Cand018,Item027,C
Cand018,Item028,C
Cand018,Item029,D
Cand018,Item030,C
Cand018,Item031,B
Cand018,Item032,D
Cand018,Item033,A
Cand018,Item034,D
Cand018,Item035,D
Cand018,Item036,D
Cand018,Item037,A
Cand018,Item038,D
Cand018,Item039,A
Cand018,Item040,C
Cand018,Item041,C
Cand018,Item042,B
Cand018,Item043,B
Cand018,Item044,A
Cand018,Item045,B
Cand018,Item046,B
Cand018,Item047,D
Cand018,Item048,D
Cand018,Item049,C
Cand018,Item050,B
Cand018,Item051,A
Cand018,Item052,B
Cand018,Item053,D
Cand018,Item054,A
Cand018,Item055,C
Cand018,Item056,B
Cand018,Item057,A
Cand018,Item058,D
Cand018,Item059,B
Cand018,Item060,A
Cand018,Item061,B
Cand018,Item062,C
Cand018,Item063,C
Cand018,Item064,B
Cand018,Item065,B
Cand018,Item066,D
Cand018,Item067,B
Cand018,Item068,B
Cand018,Item069,D
Cand018,Item070,A
Cand018,Item071,A
Cand018,Item072,C
Cand018,Item073,D
Cand018,Item074,C
Cand018,Item075,C
Cand018,Item076,A
Cand018,Item077,C
Cand018,Item078,B
Cand018,Item079,A
Cand018,Item080,C
Cand018,Item081,D
Cand018,Item082,D
Cand018,Item083,B
Cand018,Item084,C
Cand018,Item085,C
Cand018,Item086,D
Cand018,Item087,C
Cand018,Item088,D
Cand018,Item089,D
Cand018,Item090,A
Cand018,Item091,C
Cand018,Item092,A
Cand018,Item093,C
Cand018,Item094,A
Cand018,Item095,B
Cand018,Item096,A
Cand018,Item097,A
Cand018,Item098,A
Cand018,Item099,C
Cand018,Item100,C
Cand019,Item001,C
Cand019,Item002,A
Cand019,Item003,C
Cand019,Item004,C
Cand019,Item005,A
Cand019,Item006,B
Cand019,Item007,D
Cand019,Item008,B
Cand019,Item009,C
Cand019,Item010,B
Cand019,Item011,B
Cand019,Item012,D
Cand019,Item013,B
Cand019,Item014,A
Cand019,Item015,D
Cand019,Item016,D
Cand019,Item017,A
Cand019,Item018,B
Cand019,Item019,C
Cand019,Item020,B
Cand019,Item021,C
Cand019,Item022,B
Cand019,Item023,A
Cand019,Item024,A
Cand019,Item025,D
Cand019,Item026,C
Cand019,Item027,A
Cand019,Item028,C
Cand019,Item029,D
Cand019,Item030,C
Cand019,Item031,D
Cand019,Item032,D
Cand019,Item033,A
Cand019,Item034,B
Cand019,Item035,D
Cand019,Item036,D
Cand019,Item037,A
Cand019,Item038,C
Cand019,Item039,A
Cand019,Item040,C
Cand019,Item041,B
Cand019,Item042,B
Cand019,Item043,B
Cand019,Item044,D
Cand019,Item045,B
Cand019,Item046,B
Cand019,Item047,D
Cand019,Item048,B
Cand019,Item049,D
Cand019,Item050,C
Cand019,Item051,A
Cand019,Item052,B
Cand019,Item053,C
Cand019,Item054,A
Cand019,Item055,C
Cand019,Item056,A
Cand019,Item057,D
Cand019,Item058,C
Cand019,Item059,B
Cand019,Item060,B
Cand019,Item061,B
Cand019,Item062,D
Cand019,Item063,C
Cand019,Item064,A
Cand019,Item065,B
Cand019,Item066,B
Cand019,Item067,A
Cand019,Item068,A
Cand019,Item069,A
Cand019,Item070,B
Cand019,Item071,A
Cand019,Item072,B
Cand019,Item073,B
Cand019,Item074,C
Cand019,Item075,A
Cand019,Item076,C
Cand019,Item077,A
Cand019,Item078,C
Cand019,Item079,A
Cand019,Item080,C
Cand019,Item081,A
Cand019,Item082,D
Cand019,Item083,B
Cand019,Item084,D
Cand019,Item085,A
Cand019,Item086,D
Cand019,Item087,C
Cand019,Item088,C
Cand019,Item089,A
Cand019,Item090,A
Cand019,Item091,C
Cand019,Item092,A
Cand019,Item093,C
Cand019,Item094,A
Cand019,Item095,B
Cand019,Item096,A
Cand019,Item097,B
Cand019,Item098,B
Cand019,Item099,D
Cand019,Item100,B
Cand020,Item001,B
Cand020,Item002,C
Cand020,Item003,A
Cand020,Item004,A
Cand020,Item005,D
Cand020,Item006,A
Cand020,Item007,C
Cand020,Item008,C
Cand020,Item009,D
Cand020,Item010,B
Cand020,Item011,A
Cand020,Item012,D
Cand020,Item013,B
Cand020,Item014,A
Cand020,Item015,D
Cand020,Item016,D
Cand020,Item017,A
Cand020,Item018,B
Cand020,Item019,C
Cand020,Item020,B
Cand020,Item021,D
Cand020,Item022,B
Cand020,Item023,A
Cand020,Item024,B
Cand020,Item025,A
Cand020,Item026,C
Cand020,Item027,C
Cand020,Item028,C
Cand020,Item029,D
Cand020,Item030,D
Cand020,Item031,D
Cand020,Item032,D
Cand020,Item033,A
Cand020,Item034,B
Cand020,Item035,D
Cand020,Item036,D
Cand020,Item037,A
Cand020,Item038,D
Cand020,Item039,A
Cand020,Item040,B
Cand020,Item041,C
Cand020,Item042,C
Cand020,Item043,B
Cand020,Item044,D
Cand020,Item045,A
Cand020,Item046,A
Cand020,Item047,D
Cand020,Item048,B
Cand020,Item049,D
Cand020,Item050,C
Cand020,Item051,A
Cand020,Item052,A
Cand020,Item053,D
Cand020,Item054,A
Cand020,Item055,C
Cand020,Item056,A
Cand020,Item057,D
Cand020,Item058,C
Cand020,Item059,C
Cand020,Item060,A
Cand020,Item061,B
Cand020,Item062,D
Cand020,Item063,C
Cand020,Item064,C
Cand020,Item065,B
Cand020,Item066,B
Cand020,Item067,C
Cand020,Item068,D
Cand020,Item069,D
Cand020,Item070,D
Cand020,Item071,A
Cand020,Item072,B
Cand020,Item073,C
Cand020,Item074,B
Cand020,Item075,B
Cand020,Item076,A
Cand020,Item077,C
Cand020,Item078,C
Cand020,Item079,A
Cand020,Item080,C
Cand020,Item081,A
Cand020,Item082,D
Cand020,Item083,B
Cand020,Item084,D
Cand020,Item085,A
Cand020,Item086,D
Cand020,Item087,C
Cand020,Item088,D
Cand020,Item089,D
Cand020,Item090,A
Cand020,Item091,B
Cand020,Item092,D
Cand020,Item093,C
Cand020,Item094,A
Cand020,Item095,D
Cand020,Item096,A
Cand020,Item097,B
Cand020,Item098,C
Cand020,Item099,C
Cand020,Item100,C
Cand021,Item001,C
Cand021,Item002,A
Cand021,Item003,A
Cand021,Item004,C
Cand021,Item005,A
Cand021,Item006,D
Cand021,Item007,B
Cand021,Item008,B
Cand021,Item009,D
Cand021,Item010,B
Cand021,Item011,B
Cand021,Item012,B
Cand021,Item013,B
Cand021,Item014,A
Cand021,Item015,D
Cand021,Item016,B
Cand021,Item017,A
Cand021,Item018,B
Cand021,Item019,B
Cand021,Item020,C
Cand021,Item021,C
Cand021,Item022,B
Cand021,Item023,A
Cand021,Item024,A
Cand021,Item025,A
Cand021,Item026,C
Cand021,Item027,C
Cand021,Item028,D
Cand021,Item029,D
Cand021,Item030,A
Cand021,Item031,D
Cand021,Item032,D
Cand021,Item033,B
Cand021,Item034,B
Cand021,Item035,A
Cand021,Item036,D
Cand021,Item037,A
Cand021,Item038,D
Cand021,Item039,A
Cand021,Item040,A
Cand021,Item041,B
Cand021,Item042,B
Cand021,Item043,D
Cand021,Item044,D
Cand021,Item045,B
Cand021,Item046,D
Cand021,Item047,D
Cand021,Item048,B
Cand021,Item049,D
Cand021,Item050,C
Cand021,Item051,A
Cand021,Item052,C
Cand021,Item053,D
Cand021,Item054,B
Cand021,Item055,C
Cand021,Item056,A
Cand021,Item057,D
Cand021,Item058,D
Cand021,Item059,B
Cand021,Item060,A
Cand021,Item061,B
Cand021,Item062,D
Cand021,Item063,A
Cand021,Item064,D
Cand021,Item065,B
Cand021,Item066,D
Cand021,Item067,B
Cand021,Item068,B
Cand021,Item069,C
Cand021,Item070,B
Cand021,Item071,A
Cand021,Item072,C
Cand021,Item073,D
Cand021,Item074,C
Cand021,Item075,B
Cand021,Item076,A
Cand021,Item077,A
Cand021,Item078,C
Cand021,Item079,A
Cand021,Item080,C
Cand021,Item081,D
Cand021,Item082,D
Cand021,Item083,B
Cand021,Item084,A
Cand021,Item085,A
Cand021,Item086,D
Cand021,Item087,C
Cand021,Item088,C
Cand021,Item089,A
Cand021,Item090,A
Cand021,Item091,C
Cand021,Item092,C
Cand021,Item093,A
Cand021,Item094,A
Cand021,Item095,B
Cand021,Item096,A
Cand021,Item097,B
Cand021,Item098,A
Cand021,Item099,C
Cand021,Item100,B
Cand022,Item001,B
Cand022,Item002,C
Cand022,Item003,A
Cand022,Item004,A
Cand022,Item005,D
Cand022,Item006,A
Cand022,Item007,A
Cand022,Item008,C
Cand022,Item009,A
Cand022,Item010,B
Cand022,Item011,B
Cand022,Item012,D
Cand022,Item013,B
Cand022,Item014,C
Cand022,Item015,D
Cand022,Item016,C
Cand022,Item017,B
Cand022,Item018,D
Cand022,Item019,B
Cand022,Item020,B
Cand022,Item021,B
Cand022,Item022,A
Cand022,Item023,A
Cand022,Item024,C
Cand022,Item025,D
Cand022,Item026,C
Cand022,Item027,C
Cand022,Item028,B
Cand022,Item029,D
Cand022,Item030,C
Cand022,Item031,D
Cand022,Item032,D
Cand022,Item033,A
Cand022,Item034,B
Cand022,Item035,A
Cand022,Item036,C
Cand022,Item037,A
Cand022,Item038,B
Cand022,Item039,A
Cand022,Item040,B
Cand022,Item041,B
Cand022,Item042,B
Cand022,Item043,B
Cand022,Item044,D
Cand022,Item045,B
Cand022,Item046,C
Cand022,Item047,D
Cand022,Item048,B
Cand022,Item049,D
Cand022,Item050,C
Cand022,Item051,A
Cand022,Item052,C
Cand022,Item053,D
Cand022,Item054,A
Cand022,Item055,C
Cand022,Item056,A
Cand022,Item057,D
Cand022,Item058,D
Cand022,Item059,C
Cand022,Item060,B
Cand022,Item061,B
Cand022,Item062,C
Cand022,Item063,C
Cand022,Item064,B
Cand022,Item065,B
Cand022,Item066,B
Cand022,Item067,C
Cand022,Item068,A
Cand022,Item069,A
Cand022,Item070,D
Cand022,Item071,A
Cand022,Item072,B
Cand022,Item073,B
Cand022,Item074,C
Cand022,Item075,C
Cand022,Item076,C
Cand022,Item077,A
Cand022,Item078,C
Cand022,Item079,A
Cand022,Item080,C
Cand022,Item081,B
Cand022,Item082,B
Cand022,Item083,A
Cand022,Item084,D
Cand022,Item085,A
Cand022,Item086,D
Cand022,Item087,C
Cand022,Item088,A
Cand022,Item089,D
Cand022,Item090,B
Cand022,Item091,C
Cand022,Item092,A
Cand022,Item093,C
Cand022,Item094,B
Cand022,Item095,B
Cand022,Item096,A
Cand022,Item097,B
Cand022,Item098,A
Cand022,Item099,C
Cand022,Item100,A
Cand023,Item001,D
Cand023,Item002,C
Cand023,Item003,A
Cand023,Item004,A
Cand023,Item005,D
Cand023,Item006,A
Cand023,Item007,B
Cand023,Item008,C
Cand023,Item009,D
Cand023,Item010,B
Cand023,Item011,A
Cand023,Item012,D
Cand023,Item013,B
Cand023,Item014,A
Cand023,Item015,D
Cand023,Item016,B
Cand023,Item017,A
Cand023,Item018,B
Cand023,Item019,C
Cand023,Item020,B
Cand023,Item021,D
Cand023,Item022,B
Cand023,Item023,A
Cand023,Item024,A
Cand023,Item025,A
Cand023,Item026,C
Cand023,Item027,A
Cand023,Item028,B
Cand023,Item029,D
Cand023,Item030,C
Cand023,Item031,D
Cand023,Item032,D
Cand023,Item033,A
Cand023,Item034,B
Cand023,Item035,D
Cand023,Item036,D
Cand023,Item037,A
Cand023,Item038,D
Cand023,Item039,A
Cand023,Item040,B
Cand023,Item041,B
Cand023,Item042,B
Cand023,Item043,B
Cand023,Item044,D
Cand023,Item045,B
Cand023,Item046,B
Cand023,Item047,D
Cand023,Item048,B
Cand023,Item049,D
Cand023,Item050,C
Cand023,Item051,C
Cand023,Item052,B
Cand023,Item053,B
Cand023,Item054,A
Cand023,Item055,C
Cand023,Item056,A
Cand023,Item057,D
Cand023,Item058,C
Cand023,Item059,B
Cand023,Item060,A
Cand023,Item061,B
Cand023,Item062,D
Cand023,Item063,C
Cand023,Item064,C
Cand023,Item065,B
Cand023,Item066,C
Cand023,Item067,C
Cand023,Item068,D
Cand023,Item069,A
Cand023,Item070,B
Cand023,Item071,C
Cand023,Item072,B
Cand023,Item073,B
Cand023,Item074,B
Cand023,Item075,B
Cand023,Item076,C
Cand023,Item077,B
Cand023,Item078,C
Cand023,Item079,A
Cand023,Item080,C
Cand023,Item081,A
Cand023,Item082,D
Cand023,Item083,B
Cand023,Item084,A
Cand023,Item085,A
Cand023,Item086,D
Cand023,Item087,C
Cand023,Item088,A
Cand023,Item089,A
Cand023,Item090,C
Cand023,Item091,C
Cand023,Item092,A
Cand023,Item093,C
Cand023,Item094,A
Cand023,Item095,C
Cand023,Item096,A
Cand023,Item097,B
Cand023,Item098,A
Cand023,Item099,A
Cand023,Item100,C
Cand024,Item001,C
Cand024,Item002,C
Cand024,Item003,A
Cand024,Item004,A
Cand024,Item005,D
Cand024,Item006,A
Cand024,Item007,B
Cand024,Item008,C
Cand024,Item009,D
Cand024,Item010,B
Cand024,Item011,A
Cand024,Item012,D
Cand024,Item013,B
Cand024,Item014,A
Cand024,Item015,D
Cand024,Item016,D
Cand024,Item017,B
Cand024,Item018,B
Cand024,Item019,C
Cand024,Item020,B
Cand024,Item021,B
Cand024,Item022,B
Cand024,Item023,A
Cand024,Item024,A
Cand024,Item025,A
Cand024,Item026,C
Cand024,Item027,C
Cand024,Item028,C
Cand024,Item029,D
Cand024,Item030,C
Cand024,Item031,D
Cand024,Item032,D
Cand024,Item033,A
Cand024,Item034,B
Cand024,Item035,D
Cand024,Item036,D
Cand024,Item037,A
Cand024,Item038,D
Cand024,Item039,A
Cand024,Item040,A
Cand024,Item041,B
Cand024,Item042,B
Cand024,Item043,B
Cand024,Item044,D
Cand024,Item045,A
Cand024,Item046,D
Cand024,Item047,D
Cand024,Item048,B
Cand024,Item049,D
Cand024,Item050,C
Cand024,Item051,A
Cand024,Item052,C
Cand024,Item053,D
Cand024,Item054,A
Cand024,Item055,C
Cand024,Item056,A
Cand024,Item057,D
Cand024,Item058,D
Cand024,Item059,C
Cand024,Item060,B
Cand024,Item061,B
Cand024,Item062,C
Cand024,Item063,C
Cand024,Item064,C
Cand024,Item065,B
Cand024,Item066,A
Cand024,Item067,C
